code_uic,libelle,fret,code_ligne,geometry,code_postal,Segmentation DRG,Total Voyageurs,Total Voyageurs + Non Voyageurs,Année
87611871,Malause,True,640000,POINT (0.971649434844217 44.08808979902309),82200,C,1263.0,1263.0,2015
87611871,Malause,True,640000,POINT (0.971649434844217 44.08808979902309),82200,C,794.0,794.0,2016
87611871,Malause,True,640000,POINT (0.971649434844217 44.08808979902309),82200,C,432.0,432.0,2017
87611871,Malause,True,640000,POINT (0.971649434844217 44.08808979902309),82200,C,162.0,162.0,2018
87611871,Malause,True,640000,POINT (0.971649434844217 44.08808979902309),82200,C,0.0,0.0,2019
87611871,Malause,True,640000,POINT (0.971649434844217 44.08808979902309),82200,C,0.0,0.0,2020
87611871,Malause,True,640000,POINT (0.971649434844217 44.08808979902309),82200,C,0.0,0.0,2021
87611871,Malause,True,640000,POINT (0.971649434844217 44.08808979902309),82200,C,9.0,9.0,2022
87611871,Malause,True,640000,POINT (0.971649434844217 44.08808979902309),82200,C,0.0,0.0,2023
87484352,Champtocé-sur-Loire,False,515000,POINT (-0.870480106704941 47.41034143098631),49123,C,28233.0,28233.0,2015
87484352,Champtocé-sur-Loire,False,515000,POINT (-0.870480106704941 47.41034143098631),49123,C,27185.0,27185.0,2016
87484352,Champtocé-sur-Loire,False,515000,POINT (-0.870480106704941 47.41034143098631),49123,C,32871.0,32871.0,2017
87484352,Champtocé-sur-Loire,False,515000,POINT (-0.870480106704941 47.41034143098631),49123,C,38102.0,38102.0,2018
87484352,Champtocé-sur-Loire,False,515000,POINT (-0.870480106704941 47.41034143098631),49123,C,37933.0,37933.0,2019
87484352,Champtocé-sur-Loire,False,515000,POINT (-0.870480106704941 47.41034143098631),49123,C,23453.0,23453.0,2020
87484352,Champtocé-sur-Loire,False,515000,POINT (-0.870480106704941 47.41034143098631),49123,C,36433.0,36433.0,2021
87484352,Champtocé-sur-Loire,False,515000,POINT (-0.870480106704941 47.41034143098631),49123,C,59918.0,59918.0,2022
87484352,Champtocé-sur-Loire,False,515000,POINT (-0.870480106704941 47.41034143098631),49123,C,68877.0,68877.0,2023
87757534,Boulouris-sur-Mer,False,930000,POINT (6.807861152996986 43.41620609501376),83700,C,25803.0,25803.0,2015
87757534,Boulouris-sur-Mer,False,930000,POINT (6.807861152996986 43.41620609501376),83700,C,22844.0,22844.0,2016
87757534,Boulouris-sur-Mer,False,930000,POINT (6.807861152996986 43.41620609501376),83700,C,15423.0,15423.0,2017
87757534,Boulouris-sur-Mer,False,930000,POINT (6.807861152996986 43.41620609501376),83700,C,11894.0,11894.0,2018
87757534,Boulouris-sur-Mer,False,930000,POINT (6.807861152996986 43.41620609501376),83700,C,19593.0,19593.0,2019
87757534,Boulouris-sur-Mer,False,930000,POINT (6.807861152996986 43.41620609501376),83700,C,13038.0,13038.0,2020
87757534,Boulouris-sur-Mer,False,930000,POINT (6.807861152996986 43.41620609501376),83700,C,23267.0,23267.0,2021
87757534,Boulouris-sur-Mer,False,930000,POINT (6.807861152996986 43.41620609501376),83700,C,33544.0,33544.0,2022
87757534,Boulouris-sur-Mer,False,930000,POINT (6.807861152996986 43.41620609501376),83700,C,35595.0,35595.0,2023
87592360,Fromental,False,590000,POINT (1.434917653629541 46.173204373290034),87250,C,890.0,890.0,2015
87592360,Fromental,False,590000,POINT (1.434917653629541 46.173204373290034),87250,C,1042.0,1042.0,2016
87592360,Fromental,False,590000,POINT (1.434917653629541 46.173204373290034),87250,C,410.0,410.0,2017
87592360,Fromental,False,590000,POINT (1.434917653629541 46.173204373290034),87250,C,330.0,330.0,2018
87592360,Fromental,False,590000,POINT (1.434917653629541 46.173204373290034),87250,C,373.0,373.0,2019
87592360,Fromental,False,590000,POINT (1.434917653629541 46.173204373290034),87250,C,584.0,584.0,2020
87592360,Fromental,False,590000,POINT (1.434917653629541 46.173204373290034),87250,C,973.0,973.0,2021
87592360,Fromental,False,590000,POINT (1.434917653629541 46.173204373290034),87250,C,1522.0,1522.0,2022
87592360,Fromental,False,590000,POINT (1.434917653629541 46.173204373290034),87250,C,1664.0,1664.0,2023
87746370,Cluses,False,895000,POINT (6.582707514462022 46.06140228048859),74300,B,415968.0,519960.0,2015
87746370,Cluses,False,895000,POINT (6.582707514462022 46.06140228048859),74300,B,419989.0,524986.0,2016
87746370,Cluses,False,895000,POINT (6.582707514462022 46.06140228048859),74300,B,464060.0,580075.0,2017
87746370,Cluses,False,895000,POINT (6.582707514462022 46.06140228048859),74300,B,445404.0,556755.0,2018
87746370,Cluses,False,895000,POINT (6.582707514462022 46.06140228048859),74300,B,488615.0,610769.0,2019
87746370,Cluses,False,895000,POINT (6.582707514462022 46.06140228048859),74300,B,381748.0,477186.0,2020
87746370,Cluses,False,895000,POINT (6.582707514462022 46.06140228048859),74300,B,436600.0,545750.0,2021
87746370,Cluses,False,895000,POINT (6.582707514462022 46.06140228048859),74300,B,551956.0,689946.0,2022
87746370,Cluses,False,895000,POINT (6.582707514462022 46.06140228048859),74300,B,581775.0,727219.0,2023
87597609,Guéret,True,702000,POINT (1.879372546235721 46.17423336192244),23000,C,83399.0,83399.0,2015
87597609,Guéret,True,702000,POINT (1.879372546235721 46.17423336192244),23000,C,81869.0,81869.0,2016
87597609,Guéret,True,702000,POINT (1.879372546235721 46.17423336192244),23000,C,87870.0,87870.0,2017
87597609,Guéret,True,702000,POINT (1.879372546235721 46.17423336192244),23000,C,75117.0,75117.0,2018
87597609,Guéret,True,702000,POINT (1.879372546235721 46.17423336192244),23000,C,79157.0,79157.0,2019
87597609,Guéret,True,702000,POINT (1.879372546235721 46.17423336192244),23000,C,41808.0,41808.0,2020
87597609,Guéret,True,702000,POINT (1.879372546235721 46.17423336192244),23000,C,55050.0,55050.0,2021
87597609,Guéret,True,702000,POINT (1.879372546235721 46.17423336192244),23000,C,71942.0,71942.0,2022
87597609,Guéret,True,702000,POINT (1.879372546235721 46.17423336192244),23000,C,78837.0,78837.0,2023
87181131,Graffenwald,False,130000,POINT (7.225486994176619 47.78054185181911),68700,C,79337.0,79337.0,2015
87181131,Graffenwald,False,130000,POINT (7.225486994176619 47.78054185181911),68700,C,69576.0,69576.0,2016
87181131,Graffenwald,False,130000,POINT (7.225486994176619 47.78054185181911),68700,C,74572.0,74572.0,2017
87181131,Graffenwald,False,130000,POINT (7.225486994176619 47.78054185181911),68700,C,78592.0,78592.0,2018
87181131,Graffenwald,False,130000,POINT (7.225486994176619 47.78054185181911),68700,C,78248.0,78248.0,2019
87181131,Graffenwald,False,130000,POINT (7.225486994176619 47.78054185181911),68700,C,58023.0,58023.0,2020
87181131,Graffenwald,False,130000,POINT (7.225486994176619 47.78054185181911),68700,C,60905.0,60905.0,2021
87181131,Graffenwald,False,130000,POINT (7.225486994176619 47.78054185181911),68700,C,84897.0,84897.0,2022
87181131,Graffenwald,False,130000,POINT (7.225486994176619 47.78054185181911),68700,C,103033.0,103033.0,2023
87718502,Saône,False,872000,POINT (6.101612875909964 47.20970012017821),25660,C,30774.0,30774.0,2015
87718502,Saône,False,872000,POINT (6.101612875909964 47.20970012017821),25660,C,27234.0,27234.0,2016
87718502,Saône,False,872000,POINT (6.101612875909964 47.20970012017821),25660,C,29757.0,29757.0,2017
87718502,Saône,False,872000,POINT (6.101612875909964 47.20970012017821),25660,C,25591.0,25591.0,2018
87718502,Saône,False,872000,POINT (6.101612875909964 47.20970012017821),25660,C,30007.0,30007.0,2019
87718502,Saône,False,872000,POINT (6.101612875909964 47.20970012017821),25660,C,22035.0,22035.0,2020
87718502,Saône,False,872000,POINT (6.101612875909964 47.20970012017821),25660,C,14367.0,14367.0,2021
87718502,Saône,False,872000,POINT (6.101612875909964 47.20970012017821),25660,C,24300.0,24300.0,2022
87718502,Saône,False,872000,POINT (6.101612875909964 47.20970012017821),25660,C,22583.0,22583.0,2023
87611111,Lestelle,False,650000,POINT (0.912311926505309 43.118456917850985),31360,C,1710.0,1710.0,2015
87611111,Lestelle,False,650000,POINT (0.912311926505309 43.118456917850985),31360,C,1146.0,1146.0,2016
87611111,Lestelle,False,650000,POINT (0.912311926505309 43.118456917850985),31360,C,867.0,867.0,2017
87611111,Lestelle,False,650000,POINT (0.912311926505309 43.118456917850985),31360,C,273.0,273.0,2018
87611111,Lestelle,False,650000,POINT (0.912311926505309 43.118456917850985),31360,C,312.0,312.0,2019
87611111,Lestelle,False,650000,POINT (0.912311926505309 43.118456917850985),31360,C,517.0,517.0,2020
87611111,Lestelle,False,650000,POINT (0.912311926505309 43.118456917850985),31360,C,551.0,551.0,2021
87611111,Lestelle,False,650000,POINT (0.912311926505309 43.118456917850985),31360,C,355.0,355.0,2022
87611111,Lestelle,False,650000,POINT (0.912311926505309 43.118456917850985),31360,C,557.0,557.0,2023
87595736,Les Eyzies,False,631000,POINT (1.008250410889941 44.941132296031505),24620,C,21824.0,21824.0,2015
87595736,Les Eyzies,False,631000,POINT (1.008250410889941 44.941132296031505),24620,C,22584.0,22584.0,2016
87595736,Les Eyzies,False,631000,POINT (1.008250410889941 44.941132296031505),24620,C,21489.0,21489.0,2017
87595736,Les Eyzies,False,631000,POINT (1.008250410889941 44.941132296031505),24620,C,17280.0,17280.0,2018
87595736,Les Eyzies,False,631000,POINT (1.008250410889941 44.941132296031505),24620,C,20871.0,20871.0,2019
87595736,Les Eyzies,False,631000,POINT (1.008250410889941 44.941132296031505),24620,C,10521.0,10521.0,2020
87595736,Les Eyzies,False,631000,POINT (1.008250410889941 44.941132296031505),24620,C,12349.0,12349.0,2021
87595736,Les Eyzies,False,631000,POINT (1.008250410889941 44.941132296031505),24620,C,18117.0,18117.0,2022
87595736,Les Eyzies,False,631000,POINT (1.008250410889941 44.941132296031505),24620,C,19771.0,19771.0,2023
87583674,Montmoreau,False,570000,POINT (0.137983501504183 45.39819078999463),16190,C,8848.0,8848.0,2015
87583674,Montmoreau,False,570000,POINT (0.137983501504183 45.39819078999463),16190,C,8077.0,8077.0,2016
87583674,Montmoreau,False,570000,POINT (0.137983501504183 45.39819078999463),16190,C,9864.0,9864.0,2017
87583674,Montmoreau,False,570000,POINT (0.137983501504183 45.39819078999463),16190,C,10751.0,10751.0,2018
87583674,Montmoreau,False,570000,POINT (0.137983501504183 45.39819078999463),16190,C,14114.0,14114.0,2019
87583674,Montmoreau,False,570000,POINT (0.137983501504183 45.39819078999463),16190,C,9910.0,9910.0,2020
87583674,Montmoreau,False,570000,POINT (0.137983501504183 45.39819078999463),16190,C,13875.0,13875.0,2021
87583674,Montmoreau,False,570000,POINT (0.137983501504183 45.39819078999463),16190,C,19020.0,19020.0,2022
87583674,Montmoreau,False,570000,POINT (0.137983501504183 45.39819078999463),16190,C,22189.0,22189.0,2023
87611327,Varilhes,False,672000,POINT (1.628432371769581 43.04150500834471),9120,C,50304.0,50304.0,2015
87611327,Varilhes,False,672000,POINT (1.628432371769581 43.04150500834471),9120,C,45531.0,45531.0,2016
87611327,Varilhes,False,672000,POINT (1.628432371769581 43.04150500834471),9120,C,43364.0,43364.0,2017
87611327,Varilhes,False,672000,POINT (1.628432371769581 43.04150500834471),9120,C,33531.0,33531.0,2018
87611327,Varilhes,False,672000,POINT (1.628432371769581 43.04150500834471),9120,C,44325.0,44325.0,2019
87611327,Varilhes,False,672000,POINT (1.628432371769581 43.04150500834471),9120,C,22937.0,22937.0,2020
87611327,Varilhes,False,672000,POINT (1.628432371769581 43.04150500834471),9120,C,37204.0,37204.0,2021
87611327,Varilhes,False,672000,POINT (1.628432371769581 43.04150500834471),9120,C,54551.0,54551.0,2022
87611327,Varilhes,False,672000,POINT (1.628432371769581 43.04150500834471),9120,C,57877.0,57877.0,2023
87415893,Bonnières,True,340000,POINT (1.581611111356339 49.038743679571574),78270,B,789125.0,789125.0,2015
87415893,Bonnières,True,340000,POINT (1.581611111356339 49.038743679571574),78270,B,749898.0,749898.0,2016
87415893,Bonnières,True,340000,POINT (1.581611111356339 49.038743679571574),78270,B,713057.0,713057.0,2017
87415893,Bonnières,True,340000,POINT (1.581611111356339 49.038743679571574),78270,B,665715.0,665715.0,2018
87415893,Bonnières,True,340000,POINT (1.581611111356339 49.038743679571574),78270,B,636589.0,636589.0,2019
87415893,Bonnières,True,340000,POINT (1.581611111356339 49.038743679571574),78270,B,278424.0,278424.0,2020
87415893,Bonnières,True,340000,POINT (1.581611111356339 49.038743679571574),78270,B,619227.0,619227.0,2021
87415893,Bonnières,True,340000,POINT (1.581611111356339 49.038743679571574),78270,B,771930.0,771930.0,2022
87415893,Bonnières,True,340000,POINT (1.581611111356339 49.038743679571574),78270,B,821412.0,821412.0,2023
87386664,Les Clairières-de-Verneuil,False,340000,POINT (1.96042264499224 48.99124033136819),78480,B,405538.0,405538.0,2015
87386664,Les Clairières-de-Verneuil,False,340000,POINT (1.96042264499224 48.99124033136819),78480,B,402805.0,402805.0,2016
87386664,Les Clairières-de-Verneuil,False,340000,POINT (1.96042264499224 48.99124033136819),78480,B,398401.0,398401.0,2017
87386664,Les Clairières-de-Verneuil,False,340000,POINT (1.96042264499224 48.99124033136819),78480,B,385612.0,385612.0,2018
87386664,Les Clairières-de-Verneuil,False,340000,POINT (1.96042264499224 48.99124033136819),78480,B,375772.0,375772.0,2019
87386664,Les Clairières-de-Verneuil,False,340000,POINT (1.96042264499224 48.99124033136819),78480,B,194818.0,194818.0,2020
87386664,Les Clairières-de-Verneuil,False,340000,POINT (1.96042264499224 48.99124033136819),78480,B,368213.0,368213.0,2021
87386664,Les Clairières-de-Verneuil,False,340000,POINT (1.96042264499224 48.99124033136819),78480,B,459575.0,459575.0,2022
87386664,Les Clairières-de-Verneuil,False,340000,POINT (1.96042264499224 48.99124033136819),78480,B,488969.0,488969.0,2023
87765503,Cavaillon,True,922000,POINT (5.044680843290322 43.832508122600814),84300,B,193683.0,242103.0,2015
87765503,Cavaillon,True,922000,POINT (5.044680843290322 43.832508122600814),84300,B,181721.0,227151.0,2016
87765503,Cavaillon,True,922000,POINT (5.044680843290322 43.832508122600814),84300,B,193612.0,242015.0,2017
87765503,Cavaillon,True,922000,POINT (5.044680843290322 43.832508122600814),84300,B,172495.0,215619.0,2018
87765503,Cavaillon,True,922000,POINT (5.044680843290322 43.832508122600814),84300,B,199358.0,249198.0,2019
87765503,Cavaillon,True,922000,POINT (5.044680843290322 43.832508122600814),84300,B,124208.0,155260.0,2020
87765503,Cavaillon,True,922000,POINT (5.044680843290322 43.832508122600814),84300,B,178501.0,223127.0,2021
87765503,Cavaillon,True,922000,POINT (5.044680843290322 43.832508122600814),84300,B,216537.0,270672.0,2022
87765503,Cavaillon,True,922000,POINT (5.044680843290322 43.832508122600814),84300,B,223401.0,279251.0,2023
87784686,Villefranche-Vernet-les-Bains,False,679000,POINT (2.370030271671592 42.59145818838714),66820,B,149814.0,187267.0,2015
87784686,Villefranche-Vernet-les-Bains,False,679000,POINT (2.370030271671592 42.59145818838714),66820,B,147923.0,184903.0,2016
87784686,Villefranche-Vernet-les-Bains,False,679000,POINT (2.370030271671592 42.59145818838714),66820,B,149035.0,186293.0,2017
87784686,Villefranche-Vernet-les-Bains,False,679000,POINT (2.370030271671592 42.59145818838714),66820,B,133167.0,166458.0,2018
87784686,Villefranche-Vernet-les-Bains,False,679000,POINT (2.370030271671592 42.59145818838714),66820,B,138231.0,172788.0,2019
87784686,Villefranche-Vernet-les-Bains,False,679000,POINT (2.370030271671592 42.59145818838714),66820,B,145043.0,181304.0,2020
87784686,Villefranche-Vernet-les-Bains,False,679000,POINT (2.370030271671592 42.59145818838714),66820,B,230878.0,288598.0,2021
87784686,Villefranche-Vernet-les-Bains,False,679000,POINT (2.370030271671592 42.59145818838714),66820,B,266812.0,333516.0,2022
87784686,Villefranche-Vernet-les-Bains,False,679000,POINT (2.370030271671592 42.59145818838714),66820,B,295520.0,369400.0,2023
87113878,Allée-de-la-Tour-Rendez-Vous,False,958000,POINT (2.506173573505653 48.896820476088344),93320,B,690917.0,690917.0,2015
87113878,Allée-de-la-Tour-Rendez-Vous,False,958000,POINT (2.506173573505653 48.896820476088344),93320,B,683635.0,683635.0,2016
87113878,Allée-de-la-Tour-Rendez-Vous,False,958000,POINT (2.506173573505653 48.896820476088344),93320,B,673383.0,673383.0,2017
87113878,Allée-de-la-Tour-Rendez-Vous,False,958000,POINT (2.506173573505653 48.896820476088344),93320,B,651602.0,651602.0,2018
87113878,Allée-de-la-Tour-Rendez-Vous,False,958000,POINT (2.506173573505653 48.896820476088344),93320,B,630008.0,630008.0,2019
87113878,Allée-de-la-Tour-Rendez-Vous,False,958000,POINT (2.506173573505653 48.896820476088344),93320,B,940572.0,940572.0,2020
87113878,Allée-de-la-Tour-Rendez-Vous,False,958000,POINT (2.506173573505653 48.896820476088344),93320,B,687434.0,687434.0,2021
87113878,Allée-de-la-Tour-Rendez-Vous,False,958000,POINT (2.506173573505653 48.896820476088344),93320,B,857918.0,857918.0,2022
87113878,Allée-de-la-Tour-Rendez-Vous,False,958000,POINT (2.506173573505653 48.896820476088344),93320,B,912913.0,912913.0,2023
87756379,Beaulieu-sur-Mer,False,930000,POINT (7.33180652164165 43.70668194847686),6310,B,452775.0,565969.0,2015
87756379,Beaulieu-sur-Mer,False,930000,POINT (7.33180652164165 43.70668194847686),6310,B,461285.0,576607.0,2016
87756379,Beaulieu-sur-Mer,False,930000,POINT (7.33180652164165 43.70668194847686),6310,B,541376.0,676721.0,2017
87756379,Beaulieu-sur-Mer,False,930000,POINT (7.33180652164165 43.70668194847686),6310,B,501699.0,627124.0,2018
87756379,Beaulieu-sur-Mer,False,930000,POINT (7.33180652164165 43.70668194847686),6310,B,580072.0,725090.0,2019
87756379,Beaulieu-sur-Mer,False,930000,POINT (7.33180652164165 43.70668194847686),6310,B,329716.0,412145.0,2020
87756379,Beaulieu-sur-Mer,False,930000,POINT (7.33180652164165 43.70668194847686),6310,B,396883.0,496104.0,2021
87756379,Beaulieu-sur-Mer,False,930000,POINT (7.33180652164165 43.70668194847686),6310,B,525707.0,657134.0,2022
87756379,Beaulieu-sur-Mer,False,930000,POINT (7.33180652164165 43.70668194847686),6310,B,620108.0,775135.0,2023
87271031,Paris-Nord-Surface,False,272000,POINT (2.356160022572003 48.881641941958854),,,,,
87576108,Foëcy,False,690000,POINT (2.162645373864506 47.175638738332765),18500,C,24726.0,24726.0,2015
87576108,Foëcy,False,690000,POINT (2.162645373864506 47.175638738332765),18500,C,22704.0,22704.0,2016
87576108,Foëcy,False,690000,POINT (2.162645373864506 47.175638738332765),18500,C,25935.0,25935.0,2017
87576108,Foëcy,False,690000,POINT (2.162645373864506 47.175638738332765),18500,C,25818.0,25818.0,2018
87576108,Foëcy,False,690000,POINT (2.162645373864506 47.175638738332765),18500,C,27253.0,27253.0,2019
87576108,Foëcy,False,690000,POINT (2.162645373864506 47.175638738332765),18500,C,21722.0,21722.0,2020
87576108,Foëcy,False,690000,POINT (2.162645373864506 47.175638738332765),18500,C,24973.0,24973.0,2021
87576108,Foëcy,False,690000,POINT (2.162645373864506 47.175638738332765),18500,C,33780.0,33780.0,2022
87576108,Foëcy,False,690000,POINT (2.162645373864506 47.175638738332765),18500,C,29631.0,29631.0,2023
87671313,Ossun,True,650000,POINT (-0.021336143397116 43.18329016570457),65380,C,954.0,954.0,2015
87671313,Ossun,True,650000,POINT (-0.021336143397116 43.18329016570457),65380,C,510.0,510.0,2016
87671313,Ossun,True,650000,POINT (-0.021336143397116 43.18329016570457),65380,C,607.0,607.0,2017
87671313,Ossun,True,650000,POINT (-0.021336143397116 43.18329016570457),65380,C,122.0,122.0,2018
87671313,Ossun,True,650000,POINT (-0.021336143397116 43.18329016570457),65380,C,198.0,198.0,2019
87671313,Ossun,True,650000,POINT (-0.021336143397116 43.18329016570457),65380,C,53.0,53.0,2020
87671313,Ossun,True,650000,POINT (-0.021336143397116 43.18329016570457),65380,C,149.0,149.0,2021
87671313,Ossun,True,650000,POINT (-0.021336143397116 43.18329016570457),65380,C,151.0,151.0,2022
87671313,Ossun,True,650000,POINT (-0.021336143397116 43.18329016570457),65380,C,51.0,51.0,2023
87393835,Trappes,False,420000,POINT (2.007320035731464 48.77505325978986),78190,B,4341910.0,4341910.0,2015
87393835,Trappes,False,420000,POINT (2.007320035731464 48.77505325978986),78190,B,4324488.0,4324488.0,2016
87393835,Trappes,False,420000,POINT (2.007320035731464 48.77505325978986),78190,B,4291263.0,4291263.0,2017
87393835,Trappes,False,420000,POINT (2.007320035731464 48.77505325978986),78190,B,4193129.0,4193129.0,2018
87393835,Trappes,False,420000,POINT (2.007320035731464 48.77505325978986),78190,B,4133446.0,4133446.0,2019
87393835,Trappes,False,420000,POINT (2.007320035731464 48.77505325978986),78190,B,2197802.0,2197802.0,2020
87393835,Trappes,False,420000,POINT (2.007320035731464 48.77505325978986),78190,B,3020129.0,3020129.0,2021
87393835,Trappes,False,420000,POINT (2.007320035731464 48.77505325978986),78190,B,3413529.0,3413529.0,2022
87393835,Trappes,False,420000,POINT (2.007320035731464 48.77505325978986),78190,B,3547034.0,3547034.0,2023
87491035,St-Savinien-sur-Charente,False,530000,POINT (-0.677700531079591 45.875818750502525),17350,C,14410.0,14410.0,2015
87491035,St-Savinien-sur-Charente,False,530000,POINT (-0.677700531079591 45.875818750502525),17350,C,14954.0,14954.0,2016
87491035,St-Savinien-sur-Charente,False,530000,POINT (-0.677700531079591 45.875818750502525),17350,C,16260.0,16260.0,2017
87491035,St-Savinien-sur-Charente,False,530000,POINT (-0.677700531079591 45.875818750502525),17350,C,14867.0,14867.0,2018
87491035,St-Savinien-sur-Charente,False,530000,POINT (-0.677700531079591 45.875818750502525),17350,C,22904.0,22904.0,2019
87491035,St-Savinien-sur-Charente,False,530000,POINT (-0.677700531079591 45.875818750502525),17350,C,10866.0,10866.0,2020
87491035,St-Savinien-sur-Charente,False,530000,POINT (-0.677700531079591 45.875818750502525),17350,C,14360.0,14360.0,2021
87491035,St-Savinien-sur-Charente,False,530000,POINT (-0.677700531079591 45.875818750502525),17350,C,19148.0,19148.0,2022
87491035,St-Savinien-sur-Charente,False,530000,POINT (-0.677700531079591 45.875818750502525),17350,C,20203.0,20203.0,2023
87574368,Noizay,False,570000,POINT (0.896415399928268 47.40973114175997),37210,C,3212.0,3212.0,2015
87574368,Noizay,False,570000,POINT (0.896415399928268 47.40973114175997),37210,C,2412.0,2412.0,2016
87574368,Noizay,False,570000,POINT (0.896415399928268 47.40973114175997),37210,C,2147.0,2147.0,2017
87574368,Noizay,False,570000,POINT (0.896415399928268 47.40973114175997),37210,C,2553.0,2553.0,2018
87574368,Noizay,False,570000,POINT (0.896415399928268 47.40973114175997),37210,C,2951.0,2951.0,2019
87574368,Noizay,False,570000,POINT (0.896415399928268 47.40973114175997),37210,C,2881.0,2881.0,2020
87574368,Noizay,False,570000,POINT (0.896415399928268 47.40973114175997),37210,C,3678.0,3678.0,2021
87574368,Noizay,False,570000,POINT (0.896415399928268 47.40973114175997),37210,C,5685.0,5685.0,2022
87574368,Noizay,False,570000,POINT (0.896415399928268 47.40973114175997),37210,C,6269.0,6269.0,2023
87276022,Enghien-les-Bains,False,330000,POINT (2.306453598474991 48.9732344703666),95880,B,7574604.0,7574604.0,2015
87276022,Enghien-les-Bains,False,330000,POINT (2.306453598474991 48.9732344703666),95880,B,7684943.0,7684943.0,2016
87276022,Enghien-les-Bains,False,330000,POINT (2.306453598474991 48.9732344703666),95880,B,7760343.0,7760343.0,2017
87276022,Enghien-les-Bains,False,330000,POINT (2.306453598474991 48.9732344703666),95880,B,7711048.0,7711048.0,2018
87276022,Enghien-les-Bains,False,330000,POINT (2.306453598474991 48.9732344703666),95880,B,7568159.0,7568159.0,2019
87276022,Enghien-les-Bains,False,330000,POINT (2.306453598474991 48.9732344703666),95880,B,3316445.0,3316445.0,2020
87276022,Enghien-les-Bains,False,330000,POINT (2.306453598474991 48.9732344703666),95880,B,6111149.0,6111149.0,2021
87276022,Enghien-les-Bains,False,330000,POINT (2.306453598474991 48.9732344703666),95880,B,7014246.0,7014246.0,2022
87276022,Enghien-les-Bains,False,330000,POINT (2.306453598474991 48.9732344703666),95880,B,6996926.0,6996926.0,2023
87413740,Rolleville,False,361000,POINT (0.21620412482811 49.58159247226086),76133,C,910.0,910.0,2015
87413740,Rolleville,False,361000,POINT (0.21620412482811 49.58159247226086),76133,C,1795.0,1795.0,2016
87413740,Rolleville,False,361000,POINT (0.21620412482811 49.58159247226086),76133,C,1980.0,1980.0,2017
87413740,Rolleville,False,361000,POINT (0.21620412482811 49.58159247226086),76133,C,1263.0,1263.0,2018
87413740,Rolleville,False,361000,POINT (0.21620412482811 49.58159247226086),76133,C,1279.0,1279.0,2019
87413740,Rolleville,False,361000,POINT (0.21620412482811 49.58159247226086),76133,C,162.0,162.0,2020
87413740,Rolleville,False,361000,POINT (0.21620412482811 49.58159247226086),76133,C,204.0,204.0,2021
87413740,Rolleville,False,361000,POINT (0.21620412482811 49.58159247226086),76133,C,329.0,329.0,2022
87413740,Rolleville,False,361000,POINT (0.21620412482811 49.58159247226086),76133,C,375.0,375.0,2023
87576298,Châteauneuf-sur-Cher,True,695000,POINT (2.311632018518726 46.855766563722895),18190,C,13422.0,13422.0,2015
87576298,Châteauneuf-sur-Cher,True,695000,POINT (2.311632018518726 46.855766563722895),18190,C,11263.0,11263.0,2016
87576298,Châteauneuf-sur-Cher,True,695000,POINT (2.311632018518726 46.855766563722895),18190,C,11801.0,11801.0,2017
87576298,Châteauneuf-sur-Cher,True,695000,POINT (2.311632018518726 46.855766563722895),18190,C,9070.0,9070.0,2018
87576298,Châteauneuf-sur-Cher,True,695000,POINT (2.311632018518726 46.855766563722895),18190,C,10472.0,10472.0,2019
87576298,Châteauneuf-sur-Cher,True,695000,POINT (2.311632018518726 46.855766563722895),18190,C,7441.0,7441.0,2020
87576298,Châteauneuf-sur-Cher,True,695000,POINT (2.311632018518726 46.855766563722895),18190,C,9878.0,9878.0,2021
87576298,Châteauneuf-sur-Cher,True,695000,POINT (2.311632018518726 46.855766563722895),18190,C,16400.0,16400.0,2022
87576298,Châteauneuf-sur-Cher,True,695000,POINT (2.311632018518726 46.855766563722895),18190,C,13957.0,13957.0,2023
87473058,Quédillac,False,420000,POINT (-2.145221664824252 48.24859752352924),35290,C,9223.0,9223.0,2015
87473058,Quédillac,False,420000,POINT (-2.145221664824252 48.24859752352924),35290,C,7876.0,7876.0,2016
87473058,Quédillac,False,420000,POINT (-2.145221664824252 48.24859752352924),35290,C,10624.0,10624.0,2017
87473058,Quédillac,False,420000,POINT (-2.145221664824252 48.24859752352924),35290,C,14362.0,14362.0,2018
87473058,Quédillac,False,420000,POINT (-2.145221664824252 48.24859752352924),35290,C,15811.0,15811.0,2019
87473058,Quédillac,False,420000,POINT (-2.145221664824252 48.24859752352924),35290,C,16478.0,16478.0,2020
87473058,Quédillac,False,420000,POINT (-2.145221664824252 48.24859752352924),35290,C,17720.0,17720.0,2021
87473058,Quédillac,False,420000,POINT (-2.145221664824252 48.24859752352924),35290,C,29225.0,29225.0,2022
87473058,Quédillac,False,420000,POINT (-2.145221664824252 48.24859752352924),35290,C,34501.0,34501.0,2023
87286641,Fretin,False,267000,POINT (3.148901426869477 50.56074515952916),59273,C,87880.0,87880.0,2015
87286641,Fretin,False,267000,POINT (3.148901426869477 50.56074515952916),59273,C,84236.0,84236.0,2016
87286641,Fretin,False,267000,POINT (3.148901426869477 50.56074515952916),59273,C,95226.0,95226.0,2017
87286641,Fretin,False,267000,POINT (3.148901426869477 50.56074515952916),59273,C,85673.0,85673.0,2018
87286641,Fretin,False,267000,POINT (3.148901426869477 50.56074515952916),59273,C,92078.0,92078.0,2019
87286641,Fretin,False,267000,POINT (3.148901426869477 50.56074515952916),59273,C,53815.0,53815.0,2020
