code_uic,Code postal,Segmentation DRG,Total Voyageurs,Total Voyageurs + Non Voyageurs,Année
87671016,40000,B,317866,397333,2017
87671016,40000,B,316906,396133,2018
87671016,40000,B,355435,444293,2019
87671016,40000,B,273230,341538,2020
87671016,40000,B,341017,426272,2021
87671016,40000,B,440531,550664,2022
87671016,40000,B,481273,601592,2023
87141143,54360,C,12404,12404,2015
87141143,54360,C,12366,12366,2016
87141143,54360,C,9930,9930,2017
87141143,54360,C,9382,9382,2018
87141143,54360,C,10788,10788,2019
87141143,54360,C,8703,8703,2020
87141143,54360,C,10240,10240,2021
87141143,54360,C,11591,11591,2022
87141143,54360,C,14745,14745,2023
87594135,19300,C,759,759,2015
87594135,19300,C,1050,1050,2016
87594135,19300,C,992,992,2017
87594135,19300,C,773,773,2018
87594135,19300,C,1082,1082,2019
87594135,19300,C,1507,1507,2020
87594135,19300,C,1743,1743,2021
87594135,19300,C,1908,1908,2022
87594135,19300,C,2888,2888,2023
87481465,85600,B,322737,403421,2015
87481465,85600,B,317754,397193,2016
87481465,85600,B,327763,409704,2017
87481465,85600,B,314293,392866,2018
87481465,85600,B,320635,400794,2019
87481465,85600,B,216542,270678,2020
87481465,85600,B,274796,343495,2021
87481465,85600,B,386587,483233,2022
87481465,85600,B,442736,553420,2023
87597674,23320,C,1376,1376,2015
87597674,23320,C,1515,1515,2016
87597674,23320,C,1462,1462,2017
87597674,23320,C,1277,1277,2018
87597674,23320,C,1341,1341,2019
87597674,23320,C,391,391,2020
87597674,23320,C,598,598,2021
87597674,23320,C,1053,1053,2022
87597674,23320,C,1747,1747,2023
87684001,45200,A,1588011,1985014,2015
87684001,45200,A,1588939,1986174,2016
87684001,45200,A,1673680,2092101,2017
87684001,45200,A,1642327,2052909,2018
87684001,45200,A,1717950,2147437,2019
87684001,45200,A,1002392,1252990,2020
87684001,45200,A,1227739,1534674,2021
87684001,45200,A,1531226,1914033,2022
87684001,45200,A,1798582,2248228,2023
87615369,31380,B,108290,135363,2015
87615369,31380,B,112518,140647,2016
87615369,31380,B,131516,164396,2017
87615369,31380,B,117848,147310,2018
87615369,31380,B,140752,175940,2019
87615369,31380,B,131202,164003,2020
87615369,31380,B,153416,191771,2021
87615369,31380,B,184245,230306,2022
87615369,31380,B,208074,260093,2023
87276618,60160,C,26930,26930,2015
87276618,60160,C,32742,32742,2016
87276618,60160,C,33684,33684,2017
87276618,60160,C,32123,32123,2018
87276618,60160,C,42097,42097,2019
87276618,60160,C,25650,25650,2020
87276618,60160,C,42796,42796,2021
87276618,60160,C,58123,58123,2022
87276618,60160,C,55887,55887,2023
87611244,82000,A,1121171,1401464,2015
87611244,82000,A,1105851,1382314,2016
87611244,82000,A,1147797,1434746,2017
87611244,82000,A,967481,1209352,2018
87611244,82000,A,1048385,1310482,2019
87611244,82000,A,835407,1044259,2020
87611244,82000,A,1123736,1404670,2021
87611244,82000,A,1383328,1729160,2022
87611244,82000,A,1524100,1905125,2023
87471086,35360,B,165515,206894,2015
87471086,35360,B,162666,203332,2016
87471086,35360,B,169875,212344,2017
87471086,35360,B,174436,218045,2018
87471086,35360,B,213580,266976,2019
87471086,35360,B,145320,181650,2020
87471086,35360,B,172566,215707,2021
87471086,35360,B,278042,347553,2022
87471086,35360,B,328539,410674,2023
87612010,31000,C,26387,26387,2015
87612010,31000,C,26942,26942,2016
87612010,31000,C,26320,26320,2017
87612010,31000,C,22343,22343,2018
87612010,31000,C,36930,36930,2019
87612010,31000,C,32166,32166,2020
87612010,31000,C,48367,48367,2021
87612010,31000,C,67312,67312,2022
87612010,31000,C,76524,76524,2023
87672113,64800,C,414,414,2015
87672113,64800,C,180,180,2016
87672113,64800,C,361,361,2017
87672113,64800,C,246,246,2018
87672113,64800,C,439,439,2019
87672113,64800,C,157,157,2020
87672113,64800,C,284,284,2021
87672113,64800,C,244,244,2022
87672113,64800,C,338,338,2023
87713131,21500,B,423669,529586,2015
87713131,21500,B,407087,508859,2016
87713131,21500,B,417551,521939,2017
87713131,21500,B,362914,453643,2018
87713131,21500,B,370420,463025,2019
87713131,21500,B,265249,331562,2020
87713131,21500,B,308015,385019,2021
87713131,21500,B,378406,473007,2022
87713131,21500,B,394196,492745,2023
87718866,39380,C,561,561,2015
87718866,39380,C,517,517,2016
87718866,39380,C,325,325,2017
87718866,39380,C,284,284,2018
87718866,39380,C,811,811,2019
87718866,39380,C,343,343,2020
87718866,39380,C,383,383,2021
87718866,39380,C,724,724,2022
87718866,39380,C,1261,1261,2023
87611699,82700,C,51823,51823,2015
87611699,82700,C,54208,54208,2016
87611699,82700,C,55637,55637,2017
87611699,82700,C,43759,43759,2018
87611699,82700,C,54779,54779,2019
87611699,82700,C,47521,47521,2020
87611699,82700,C,60683,60683,2021
87611699,82700,C,80459,80459,2022
87611699,82700,C,89890,89890,2023
87571406,37250,C,12330,12330,2015
87571406,37250,C,11089,11089,2016
87571406,37250,C,9619,9619,2017
87571406,37250,C,9948,9948,2018
87571406,37250,C,11899,11899,2019
87571406,37250,C,7924,7924,2020
87571406,37250,C,7251,7251,2021
87571406,37250,C,9855,9855,2022
87571406,37250,C,17874,17874,2023
87396044,72380,C,29633,29633,2015
87396044,72380,C,31959,31959,2016
87396044,72380,C,35712,35712,2017
87396044,72380,C,35995,35995,2018
87396044,72380,C,29840,29840,2019
87396044,72380,C,12385,12385,2020
87396044,72380,C,16647,16647,2021
87396044,72380,C,30758,30758,2022
87396044,72380,C,39769,39769,2023
87726448,42600,C,160660,160660,2015
87726448,42600,C,136029,136029,2016
87726448,42600,C,157039,157039,2017
87726448,42600,C,136654,136654,2018
87726448,42600,C,148530,148530,2019
87726448,42600,C,84454,84454,2020
87726448,42600,C,104065,104065,2021
87726448,42600,C,143348,143348,2022
87726448,42600,C,145354,145354,2023
87171256,51500,C,3103,3103,2015
87171256,51500,C,3668,3668,2016
87171256,51500,C,3307,3307,2017
87171256,51500,C,2609,2609,2018
87171256,51500,C,2655,2655,2019
87171256,51500,C,1355,1355,2020
87171256,51500,C,0,0,2021
87171256,51500,C,0,0,2022
87171256,51500,C,0,0,2023
87184523,25200,B,529251,661564,2015
87184523,25200,B,495367,619209,2016
87184523,25200,B,538456,673070,2017
87184523,25200,B,484248,605311,2018
87184523,25200,B,539812,674765,2019
87184523,25200,B,397874,497343,2020
87184523,25200,B,452178,565222,2021
87184523,25200,B,601319,751649,2022
87184523,25200,B,632495,790619,2023
87694620,71300,C,56742,56742,2015
87694620,71300,C,50722,50722,2016
87694620,71300,C,54713,54713,2017
87694620,71300,C,53885,53885,2018
87694620,71300,C,71447,71447,2019
87694620,71300,C,66643,66643,2020
87694620,71300,C,78743,78743,2021
87694620,71300,C,99863,99863,2022
87694620,71300,C,70967,70967,2023
87694307,71210,C,100200,100200,2015
87694307,71210,C,93253,93253,2016
87694307,71210,C,85623,85623,2017
87694307,71210,C,69086,69086,2018
87694307,71210,C,78852,78852,2019
87694307,71210,C,68536,68536,2020
87694307,71210,C,107684,107684,2021
87694307,71210,C,179809,179809,2022
87694307,71210,C,128362,128362,2023
87313346,80500,B,167397,209246,2015
87313346,80500,B,161941,202426,2016
87313346,80500,B,163924,204905,2017
87313346,80500,B,156750,195937,2018
87313346,80500,B,158727,198408,2019
87313346,80500,B,116594,145743,2020
87313346,80500,B,148986,186232,2021
87313346,80500,B,182907,228634,2022
87313346,80500,B,194631,243289,2023
87338590,6190,C,11956,11956,2015
87338590,6190,C,11709,11709,2016
87338590,6190,C,13295,13295,2017
87338590,6190,C,5592,5592,2018
87338590,6190,C,340,340,2019
87338590,6190,C,88,88,2020
87338590,6190,C,0,0,2021
87338590,6190,C,7624,7624,2022
87338590,6190,C,16170,16170,2023
87491183,17130,C,35834,35834,2015
87491183,17130,C,30199,30199,2016
87491183,17130,C,38497,38497,2017
87491183,17130,C,39578,39578,2018
87491183,17130,C,45974,45974,2019
87491183,17130,C,23555,23555,2020
87491183,17130,C,37979,37979,2021
87491183,17130,C,52560,52560,2022
87491183,17130,C,57414,57414,2023
87682302,77130,B,2782996,2782996,2015
87682302,77130,B,2886952,2886952,2016
87682302,77130,B,2986171,2986171,2017
87682302,77130,B,3026973,3026973,2018
87682302,77130,B,3077612,3077612,2019
87682302,77130,B,1832996,1832996,2020
87682302,77130,B,3691637,3691637,2021
87682302,77130,B,2542109,2542109,2022
87682302,77130,B,2981033,2981033,2023
87296418,2440,C,17477,17477,2015
87296418,2440,C,15710,15710,2016
87296418,2440,C,17121,17121,2017
87296418,2440,C,13215,13215,2018
87296418,2440,C,12805,12805,2019
87296418,2440,C,10896,10896,2020
87296418,2440,C,14903,14903,2021
87296418,2440,C,16621,16621,2022
87296418,2440,C,17265,17265,2023
87765818,84170,C,45716,45716,2015
87765818,84170,C,86965,86965,2016
87765818,84170,C,126879,126879,2017
87765818,84170,C,107288,107288,2018
87765818,84170,C,106553,106553,2019
87765818,84170,C,51419,51419,2020
87765818,84170,C,76171,76171,2021
87765818,84170,C,96193,96193,2022
87765818,84170,C,106337,106337,2023
87765412,84140,C,21094,21094,2015
87765412,84140,C,20494,20494,2016
87765412,84140,C,23364,23364,2017
87765412,84140,C,23635,23635,2018
87765412,84140,C,24245,24245,2019
87765412,84140,C,13386,13386,2020
87765412,84140,C,19097,19097,2021
87765412,84140,C,27675,27675,2022
87765412,84140,C,24984,24984,2023
87718106,25320,C,2296,2296,2015
87718106,25320,C,2479,2479,2016
87718106,25320,C,2582,2582,2017
87718106,25320,C,2320,2320,2018
87718106,25320,C,2778,2778,2019
87718106,25320,C,2317,2317,2020
87718106,25320,C,1544,1544,2021
87718106,25320,C,4199,4199,2022
87718106,25320,C,4341,4341,2023
87393892,78490,B,645654,645654,2015
87393892,78490,B,652624,652624,2016
87393892,78490,B,658762,658762,2017
87393892,78490,B,647541,647541,2018
87393892,78490,B,644638,644638,2019
87393892,78490,B,214672,214672,2020
87393892,78490,B,386637,386637,2021
87393892,78490,B,530991,530991,2022
87393892,78490,B,616344,616344,2023
87396291,72450,C,50736,52305,2015
87396291,72450,C,48805,50314,2016
87396291,72450,C,45537,46945,2017
87396291,72450,C,42605,43923,2018
87396291,72450,C,34150,35207,2019
87396291,72450,C,10933,11272,2020
87396291,72450,C,11346,11697,2021
87396291,72450,C,16743,17261,2022
87396291,72450,C,16883,17405,2023
87471078,35160,B,317441,396801,2015
87471078,35160,B,321844,402305,2016
87471078,35160,B,344458,430572,2017
87471078,35160,B,361647,452059,2018
87471078,35160,B,417962,522453,2019
87471078,35160,B,291403,364254,2020
87471078,35160,B,323466,404333,2021
87471078,35160,B,493201,616502,2022
87471078,35160,B,586031,732539,2023
87682104,91230,B,4348527,4348527,2015
87682104,91230,B,4328950,4328950,2016
87682104,91230,B,4287891,4287891,2017
87682104,91230,B,4167597,4167597,2018
87682104,91230,B,4074620,4074620,2019
87682104,91230,B,1158916,1158916,2020
87682104,91230,B,2431317,2431317,2021
87682104,91230,B,3365599,3365599,2022
87682104,91230,B,3581486,3581486,2023
87381160,95650,C,31502,31502,2015
87381160,95650,C,32647,32647,2016
87381160,95650,C,27669,27669,2017
87381160,95650,C,22831,22831,2018
87381160,95650,C,19162,19162,2019
87381160,95650,C,11168,11168,2020
87381160,95650,C,21034,21034,2021
87381160,95650,C,24391,24391,2022
87381160,95650,C,23765,23765,2023
87172056,8800,B,134145,167681,2015
87172056,8800,B,124549,155687,2016
87172056,8800,B,119705,149631,2017
87172056,8800,B,104713,130891,2018
87172056,8800,B,95726,119657,2019
87172056,8800,B,103013,128766,2020
87172056,8800,B,117417,146772,2021
87172056,8800,B,119476,149345,2022
87172056,8800,B,134853,168566,2023
87276089,95250,B,4996765,4996765,2015
87276089,95250,B,5024855,5024855,2016
87276089,95250,B,5036237,5036237,2017
87276089,95250,B,5044611,5044611,2018
87276089,95250,B,4906007,4906007,2019
87276089,95250,B,2474993,2474993,2020
87276089,95250,B,4427028,4427028,2021
87276089,95250,B,4595524,4595524,2022
87276089,95250,B,4702890,4702890,2023
87345306,59182,B,189412,236765,2015
87345306,59182,B,175773,219716,2016
87345306,59182,B,177849,222311,2017
87345306,59182,B,161704,202130,2018
87345306,59182,B,170115,212644,2019
87345306,59182,B,95958,119947,2020
87345306,59182,B,104126,130158,2021
87345306,59182,B,134172,167715,2022
87345306,59182,B,144760,180950,2023
87684100,77690,B,216959,216959,2015
87684100,77690,B,218474,218474,2016
87684100,77690,B,220429,220429,2017
87684100,77690,B,217333,217333,2018
87684100,77690,B,214722,214722,2019
87684100,77690,B,123409,123409,2020
87684100,77690,B,132847,132847,2021
87684100,77690,B,177306,177306,2022
87684100,77690,B,275759,275759,2023
87413724,76290,C,35185,35185,2015
87413724,76290,C,32244,32244,2016
87413724,76290,C,30880,30880,2017
87413724,76290,C,23296,23296,2018
87413724,76290,C,22450,22450,2019
87413724,76290,C,14499,14499,2020
87413724,76290,C,17515,17515,2021
87413724,76290,C,17601,17601,2022
87413724,76290,C,18298,18298,2023
87618207,31450,C,3554,3554,2015
87618207,31450,C,3845,3845,2016
87618207,31450,C,3700,3700,2017
87618207,31450,C,2600,2600,2018
87618207,31450,C,3826,3826,2019
87618207,31450,C,2656,2656,2020
87618207,31450,C,3822,3822,2021
87618207,31450,C,3565,3565,2022
87618207,31450,C,3902,3902,2023
87571273,37270,C,21804,21804,2015
87571273,37270,C,21990,21990,2016
87571273,37270,C,20668,20668,2017
87571273,37270,C,19364,19364,2018
87571273,37270,C,20874,20874,2019
87571273,37270,C,14161,14161,2020
87571273,37270,C,19529,19529,2021
87571273,37270,C,36020,36020,2022
87571273,37270,C,93548,93548,2023
87723569,1120,B,487928,487928,2015
87723569,1120,B,477480,477480,2016
87723569,1120,B,490801,490801,2017
87723569,1120,B,454540,454540,2018
87723569,1120,B,509568,509568,2019
87723569,1120,B,326450,326450,2020
87723569,1120,B,377446,377446,2021
87723569,1120,B,509152,509152,2022
87723569,1120,B,562874,562874,2023
87641001,3100,B,380565,475707,2015
87641001,3100,B,343667,429584,2016
87641001,3100,B,345749,432186,2017
87641001,3100,B,309296,386620,2018
87641001,3100,B,301423,376779,2019
87641001,3100,B,191312,239140,2020
87641001,3100,B,224161,280202,2021
87641001,3100,B,268390,335487,2022
87641001,3100,B,250470,313087,2023
87323675,3100,C,8532,8532,2015
87323675,3100,C,11342,11342,2016
87323675,3100,C,13749,13749,2017
87323675,3100,C,10941,10941,2018
87323675,3100,C,7283,7283,2019
87323675,3100,C,7320,7320,2020
87323675,3100,C,10199,10199,2021
87323675,3100,C,12871,12871,2022
87323675,3100,C,10664,10664,2023
87583674,16190,C,8848,8848,2015
87583674,16190,C,8077,8077,2016
87583674,16190,C,9864,9864,2017
87583674,16190,C,10751,10751,2018
87583674,16190,C,14114,14114,2019
87583674,16190,C,9910,9910,2020
87583674,16190,C,13875,13875,2021
87583674,16190,C,19020,19020,2022
87583674,16190,C,22189,22189,2023
87575480,86500,C,47460,47460,2015
87575480,86500,C,46247,46247,2016
87575480,86500,C,46147,46147,2017
87575480,86500,C,32379,32379,2018
87575480,86500,C,40196,40196,2019
87575480,86500,C,31402,31402,2020
87575480,86500,C,34892,34892,2021
87575480,86500,C,42964,42964,2022
87575480,86500,C,45973,45973,2023
87194209,55600,C,9503,9503,2015
87194209,55600,C,8207,8207,2016
87194209,55600,C,7056,7056,2017
87194209,55600,C,4739,4739,2018
87194209,55600,C,5546,5546,2019
87194209,55600,C,2001,2001,2020
87194209,55600,C,2984,2984,2021
87194209,55600,C,4704,4704,2022
87194209,55600,C,9215,9215,2023
87741181,73800,B,470609,588262,2015
87741181,73800,B,458017,572521,2016
87741181,73800,B,492212,615265,2017
87741181,73800,B,457599,571999,2018
87741181,73800,B,509833,637291,2019
87741181,73800,B,338293,422866,2020
87741181,73800,B,430951,538689,2021
87741181,73800,B,591032,738790,2022
87741181,73800,B,621622,777028,2023
87481713,44550,C,11588,11588,2015
87481713,44550,C,12574,12574,2016
87481713,44550,C,13949,13949,2017
87481713,44550,C,21635,21635,2018
87481713,44550,C,37489,37489,2019
87481713,44550,C,22570,22570,2020
87481713,44550,C,27253,27253,2021
87481713,44550,C,35114,35114,2022
87481713,44550,C,48996,48996,2023
87781534,12540,C,530,530,2015
87781534,12540,C,329,329,2016
87781534,12540,C,254,254,2017
87781534,12540,C,192,192,2018
87781534,12540,C,268,268,2019
87781534,12540,C,115,115,2020
87781534,12540,C,180,180,2021
87781534,12540,C,412,412,2022
87781534,12540,C,466,466,2023
87773002,34011,A,8013271,12719479,2015
87773002,34011,A,8131336,12906884,2016
87773002,34011,A,8667721,13758287,2017
87773002,34011,A,7123630,11307349,2018
87773002,34011,A,6393777,10148853,2019
87773002,34011,A,4220874,6699801,2020
87773002,34011,A,5850564,9286609,2021
87773002,34011,A,7646291,12136970,2022
87773002,34011,A,8061640,12796255,2023
87688887,34000,A,0,0,2015
87688887,34000,A,0,0,2016
87688887,34000,A,0,0,2017
87688887,34000,A,410346,519425,2018
87688887,34000,A,908651,1150191,2019
87688887,34000,A,1013031,1282317,2020
87688887,34000,A,1297998,1643035,2021
87688887,34000,A,1660814,2102296,2022
87688887,34000,A,1918295,2428221,2023
87595322,24700,B,134378,167973,2015
87595322,24700,B,137303,171629,2016
87595322,24700,B,139407,174259,2017
87595322,24700,B,128349,160437,2018
87595322,24700,B,162574,203218,2019
87595322,24700,B,110935,138669,2020
87595322,24700,B,139080,173851,2021
87595322,24700,B,170416,213020,2022
87595322,24700,B,180284,225355,2023
87611848,31850,C,47262,47262,2015
87611848,31850,C,44147,44147,2016
87611848,31850,C,47958,47958,2017
87611848,31850,C,36713,36713,2018
87611848,31850,C,40745,40745,2019
87611848,31850,C,34704,34704,2020
87611848,31850,C,39009,39009,2021
87611848,31850,C,45468,45468,2022
87611848,31850,C,49370,49370,2023
87382879,78000,B,2248554,2248554,2015
87382879,78000,B,2137642,2137642,2016
87382879,78000,B,2192249,2192249,2017
87382879,78000,B,2204405,2204405,2018
87382879,78000,B,2226698,2226698,2019
87382879,78000,B,748793,748793,2020
87382879,78000,B,1897965,1897965,2021
87382879,78000,B,2010237,2010237,2022
87382879,78000,B,2001814,2001814,2023
87317164,62170,C,57554,57554,2015
87317164,62170,C,51489,51489,2016
87317164,62170,C,29338,29338,2017
87317164,62170,C,2112,2112,2018
87317164,62170,C,2462,2462,2019
87317164,62170,C,2242,2242,2020
87317164,62170,C,20736,20736,2021
87317164,62170,C,41868,41868,2022
87317164,62170,C,48213,48213,2023
87487637,49260,C,7024,7024,2015
87487637,49260,C,6366,6366,2016
87487637,49260,C,5441,5441,2017
87487637,49260,C,5807,5807,2018
87487637,49260,C,6291,6291,2019
87487637,49260,C,4470,4470,2020
87487637,49260,C,6728,6728,2021
87487637,49260,C,9781,9781,2022
87487637,49260,C,10506,10506,2023
87478032,35440,B,243526,304407,2015
87478032,35440,B,242254,302817,2016
87478032,35440,B,249303,311629,2017
87478032,35440,B,247309,309137,2018
87478032,35440,B,257240,321550,2019
87478032,35440,B,193212,241515,2020
87478032,35440,B,218574,273218,2021
87478032,35440,B,310878,388598,2022
87478032,35440,B,333348,416685,2023
87316406,60134,C,5185,5185,2015
87316406,60134,C,4999,4999,2016
87316406,60134,C,5019,5019,2017
87316406,60134,C,4745,4745,2018
87316406,60134,C,5769,5769,2019
87316406,60134,C,4384,4384,2020
87316406,60134,C,3603,3603,2021
87316406,60134,C,3687,3687,2022
87316406,60134,C,3049,3049,2023
87184275,68210,C,67143,67143,2015
87184275,68210,C,69764,69764,2016
87184275,68210,C,80588,80588,2017
87184275,68210,C,77246,77246,2018
87184275,68210,C,80973,80973,2019
87184275,68210,C,56853,56853,2020
87184275,68210,C,61878,61878,2021
