code_commune_INSEE,nom_commune,code_postal,code_departement,nom_departement,nom_region,PTOT
51054,Bétheniville,51490,51,Marne,Grand Est,1288.0
51055,Bétheny,51450,51,Marne,Grand Est,7075.0
51056,Bethon,51260,51,Marne,Grand Est,289.0
51057,Bettancourt-la-Longue,51330,51,Marne,Grand Est,80.0
51058,Bezannes,51430,51,Marne,Grand Est,2179.0
51059,Bignicourt-sur-Marne,51300,51,Marne,Grand Est,355.0
51060,Bignicourt-sur-Saulx,51340,51,Marne,Grand Est,192.0
51061,Billy-le-Grand,51400,51,Marne,Grand Est,123.0
51062,Binarville,51800,51,Marne,Grand Est,102.0
51063,Binson-et-Orquigny,51700,51,Marne,Grand Est,171.0
51065,Blacy,51300,51,Marne,Grand Est,669.0
51066,Blaise-sous-Arzillières,51300,51,Marne,Grand Est,348.0
51068,Blesme,51340,51,Marne,Grand Est,216.0
51069,Bligny,51170,51,Marne,Grand Est,123.0
51070,Boissy-le-Repos,51210,51,Marne,Grand Est,221.0
51071,Bouchy-Saint-Genest,51310,51,Marne,Grand Est,200.0
51072,Bouilly,51390,51,Marne,Grand Est,206.0
51073,Bouleuse,51170,51,Marne,Grand Est,215.0
51074,Boult-sur-Suippe,51110,51,Marne,Grand Est,1731.0
51075,Bourgogne-Fresne,51110,51,Marne,Grand Est,1428.0
51076,Boursault,51480,51,Marne,Grand Est,460.0
51077,Bouvancourt,51140,51,Marne,Grand Est,200.0
51078,Bouy,51400,51,Marne,Grand Est,580.0
51079,Bouzy,51150,51,Marne,Grand Est,946.0
51080,Brandonvillers,51290,51,Marne,Grand Est,185.0
51081,Branscourt,51140,51,Marne,Grand Est,314.0
51082,Braux-Sainte-Cohière,51800,51,Marne,Grand Est,102.0
51083,Braux-Saint-Remy,51800,51,Marne,Grand Est,87.0
51084,Bréban,51320,51,Marne,Grand Est,82.0
51085,Breuil,51210,51,Marne,Grand Est,391.0
51086,Breuil,51140,51,Marne,Grand Est,353.0
51087,Breuvery-sur-Coole,51240,51,Marne,Grand Est,225.0
51088,Brimont,51220,51,Marne,Grand Est,439.0
51089,Brouillet,51170,51,Marne,Grand Est,81.0
51090,Broussy-le-Grand,51230,51,Marne,Grand Est,324.0
51091,Broussy-le-Petit,51230,51,Marne,Grand Est,132.0
51092,Broyes,51120,51,Marne,Grand Est,365.0
51093,Brugny-Vaudancourt,51530,51,Marne,Grand Est,464.0
51094,Brusson,51300,51,Marne,Grand Est,191.0
51095,Buisson,51300,51,Marne,Grand Est,95.0
51097,Bussy-le-Château,51600,51,Marne,Grand Est,175.0
51098,Bussy-le-Repos,51330,51,Marne,Grand Est,139.0
51099,Bussy-Lettrée,51320,51,Marne,Grand Est,351.0
51100,Caure,51270,51,Marne,Grand Est,105.0
51101,Caurel,51110,51,Marne,Grand Est,663.0
51102,Cauroy-lès-Hermonville,51220,51,Marne,Grand Est,499.0
51103,Celle-sous-Chantemerle,51260,51,Marne,Grand Est,144.0
51104,Cernay-en-Dormois,51800,51,Marne,Grand Est,154.0
51105,Cernay-lès-Reims,51420,51,Marne,Grand Est,1449.0
51106,Cernon,51240,51,Marne,Grand Est,133.0
51107,Chaintrix-Bierges,51130,51,Marne,Grand Est,332.0
51108,Châlons-en-Champagne,51000,51,Marne,Grand Est,45997.0
51109,Châlons-sur-Vesle,51140,51,Marne,Grand Est,194.0
51110,Chaltrait,51130,51,Marne,Grand Est,59.0
51111,Chambrecy,51170,51,Marne,Grand Est,156.0
51112,Chamery,51500,51,Marne,Grand Est,422.0
51113,Champaubert,51270,51,Marne,Grand Est,125.0
51115,Champfleury,51500,51,Marne,Grand Est,555.0
51116,Champguyon,51310,51,Marne,Grand Est,277.0
51117,Champigneul-Champagne,51150,51,Marne,Grand Est,319.0
51118,Champigny,51370,51,Marne,Grand Est,1515.0
51119,Champillon,51160,51,Marne,Grand Est,513.0
51120,Champlat-et-Boujacourt,51480,51,Marne,Grand Est,165.0
51121,Champvoisy,51700,51,Marne,Grand Est,255.0
51122,Changy,51300,51,Marne,Grand Est,123.0
51124,Chantemerle,51260,51,Marne,Grand Est,49.0
51125,Chapelaine,51290,51,Marne,Grand Est,50.0
51126,Chapelle-Felcourt,51800,51,Marne,Grand Est,54.0
51127,Chapelle-Lasson,51260,51,Marne,Grand Est,87.0
51128,Chapelle-sous-Orbais,51270,51,Marne,Grand Est,56.0
51129,Charleville,51120,51,Marne,Grand Est,247.0
51130,Charmont,51330,51,Marne,Grand Est,232.0
51132,Charmontois,51330,51,Marne,Grand Est,119.0
51133,Châtelier,51330,51,Marne,Grand Est,60.0
51134,Châtelraould-Saint-Louvent,51300,51,Marne,Grand Est,241.0
51135,Châtillon-sur-Broué,51290,51,Marne,Grand Est,77.0
51136,Châtillon-sur-Marne,51700,51,Marne,Grand Est,758.0
51137,Châtillon-sur-Morin,51310,51,Marne,Grand Est,220.0
51138,Châtrices,51800,51,Marne,Grand Est,36.0
51139,Chaudefontaine,51800,51,Marne,Grand Est,333.0
51140,Chaumuzy,51170,51,Marne,Grand Est,379.0
51141,Chaussée-sur-Marne,51240,51,Marne,Grand Est,796.0
51142,Chavot-Courcourt,51530,51,Marne,Grand Est,354.0
51143,Chemin,51800,51,Marne,Grand Est,50.0
51144,Cheminon,51250,51,Marne,Grand Est,618.0
51145,Chenay,51140,51,Marne,Grand Est,233.0
51146,Cheniers,51510,51,Marne,Grand Est,111.0
51147,Cheppe,51600,51,Marne,Grand Est,345.0
51148,Cheppes-la-Prairie,51240,51,Marne,Grand Est,178.0
51149,Chepy,51240,51,Marne,Grand Est,442.0
51150,Cherville,51150,51,Marne,Grand Est,82.0
51151,Chichey,51120,51,Marne,Grand Est,177.0
51152,Chigny-les-Roses,51500,51,Marne,Grand Est,570.0
51153,Chouilly,51530,51,Marne,Grand Est,1049.0
51154,Clamanges,51130,51,Marne,Grand Est,216.0
51155,Clesles,51260,51,Marne,Grand Est,633.0
51156,Cloyes-sur-Marne,51300,51,Marne,Grand Est,130.0
51157,Coizard-Joches,51270,51,Marne,Grand Est,76.0
51158,Val-des-Marais,51130,51,Marne,Grand Est,578.0
51158,Val-des-Marais,51130,51,Marne,Grand Est,578.0
51158,Val-des-Marais,51130,51,Marne,Grand Est,578.0
51158,Val-des-Marais,51130,51,Marne,Grand Est,578.0
51160,Compertrix,51510,51,Marne,Grand Est,1537.0
51161,Condé-sur-Marne,51150,51,Marne,Grand Est,821.0
51162,Conflans-sur-Seine,51260,51,Marne,Grand Est,648.0
51163,Congy,51270,51,Marne,Grand Est,264.0
51164,Connantray-Vaurefroy,51230,51,Marne,Grand Est,163.0
51165,Connantre,51230,51,Marne,Grand Est,1115.0
51166,Contault,51330,51,Marne,Grand Est,68.0
51167,Coole,51320,51,Marne,Grand Est,146.0
51168,Coolus,51510,51,Marne,Grand Est,230.0
51169,Corbeil,51320,51,Marne,Grand Est,93.0
51170,Corfélix,51210,51,Marne,Grand Est,114.0
51171,Cormicy,51220,51,Marne,Grand Est,1502.0
51172,Cormontreuil,51350,51,Marne,Grand Est,6614.0
51173,Cormoyeux,51480,51,Marne,Grand Est,120.0
51174,Corribert,51270,51,Marne,Grand Est,60.0
51175,Corrobert,51210,51,Marne,Grand Est,212.0
51176,Corroy,51230,51,Marne,Grand Est,168.0
51177,Coulommes-la-Montagne,51390,51,Marne,Grand Est,212.0
51178,Coupetz,51240,51,Marne,Grand Est,80.0
51179,Coupéville,51240,51,Marne,Grand Est,162.0
51181,Courcelles-Sapicourt,51140,51,Marne,Grand Est,383.0
51182,Courcemain,51260,51,Marne,Grand Est,107.0
51183,Courcy,51220,51,Marne,Grand Est,1070.0
51184,Courdemanges,51300,51,Marne,Grand Est,404.0
51185,Courgivaux,51310,51,Marne,Grand Est,338.0
51186,Courjeonnet,51270,51,Marne,Grand Est,46.0
51187,Courlandon,51170,51,Marne,Grand Est,292.0
51188,Courmas,51390,51,Marne,Grand Est,216.0
51190,Courtagnon,51480,51,Marne,Grand Est,63.0
51191,Courtémont,51800,51,Marne,Grand Est,62.0
51192,Courthiézy,51700,51,Marne,Grand Est,365.0
51193,Courtisols,51460,51,Marne,Grand Est,2519.0
51194,Courville,51170,51,Marne,Grand Est,461.0
51195,Couvrot,51300,51,Marne,Grand Est,871.0
51196,Cramant,51530,51,Marne,Grand Est,907.0
51197,Croix-en-Champagne,51600,51,Marne,Grand Est,80.0
51198,Crugny,51170,51,Marne,Grand Est,652.0
51199,Cuchery,51480,51,Marne,Grand Est,415.0
51200,Cuis,51530,51,Marne,Grand Est,399.0
51201,Cuisles,51700,51,Marne,Grand Est,137.0
51202,Cumières,51480,51,Marne,Grand Est,772.0
51203,Cuperly,51400,51,Marne,Grand Est,230.0
51204,Damery,51480,51,Marne,Grand Est,1464.0
51205,Dampierre-au-Temple,51400,51,Marne,Grand Est,279.0
51206,Dampierre-le-Château,51330,51,Marne,Grand Est,108.0
51208,Dampierre-sur-Moivre,51240,51,Marne,Grand Est,115.0
51210,Dizy,51530,51,Marne,Grand Est,1561.0
51211,Dommartin-Dampierre,51800,51,Marne,Grand Est,69.0
51212,Dommartin-Lettrée,51320,51,Marne,Grand Est,154.0
51213,Dommartin-sous-Hans,51800,51,Marne,Grand Est,59.0
51214,Dommartin-Varimont,51330,51,Marne,Grand Est,146.0
51215,Dompremy,51300,51,Marne,Grand Est,149.0
51216,Dontrien,51490,51,Marne,Grand Est,274.0
51217,Dormans,51700,51,Marne,Grand Est,2976.0
51217,Dormans,51700,51,Marne,Grand Est,2976.0
51218,Val-de-Vière,51340,51,Marne,Grand Est,131.0
51219,Drosnay,51290,51,Marne,Grand Est,217.0
51220,Drouilly,51300,51,Marne,Grand Est,136.0
51222,Éclaires,51800,51,Marne,Grand Est,100.0
51223,Écollemont,51290,51,Marne,Grand Est,53.0
51224,Écriennes,51300,51,Marne,Grand Est,176.0
51225,Écueil,51500,51,Marne,Grand Est,306.0
51226,Écury-le-Repos,51230,51,Marne,Grand Est,60.0
51227,Écury-sur-Coole,51240,51,Marne,Grand Est,515.0
51228,Élise-Daucourt,51800,51,Marne,Grand Est,96.0
51229,Épense,51330,51,Marne,Grand Est,130.0
51230,Épernay,51200,51,Marne,Grand Est,23120.0
51231,Épine,51460,51,Marne,Grand Est,659.0
51232,Époye,51490,51,Marne,Grand Est,436.0
51233,Escardes,51310,51,Marne,Grand Est,81.0
51234,Esclavolles-Lurey,51260,51,Marne,Grand Est,608.0
51235,Essarts-lès-Sézanne,51120,51,Marne,Grand Est,265.0
51236,Essarts-le-Vicomte,51310,51,Marne,Grand Est,145.0
51237,Esternay,51310,51,Marne,Grand Est,1902.0
51238,Étoges,51270,51,Marne,Grand Est,477.0
51239,Étréchy,51130,51,Marne,Grand Est,111.0
51240,Étrepy,51340,51,Marne,Grand Est,140.0
51241,Euvy,51230,51,Marne,Grand Est,84.0
51242,Fagnières,51510,51,Marne,Grand Est,4942.0
51243,Faux-Fresnay,51230,51,Marne,Grand Est,326.0
51244,Faux-Vésigneul,51320,51,Marne,Grand Est,250.0
51244,Faux-Vésigneul,51320,51,Marne,Grand Est,250.0
51245,Faverolles-et-Coëmy,51170,51,Marne,Grand Est,574.0
51246,Favresse,51300,51,Marne,Grand Est,230.0
51247,Fèrebrianges,51270,51,Marne,Grand Est,154.0
51248,Fère-Champenoise,51230,51,Marne,Grand Est,2188.0
51248,Fère-Champenoise,51230,51,Marne,Grand Est,2188.0
51249,Festigny,51700,51,Marne,Grand Est,404.0
51250,Fismes,51170,51,Marne,Grand Est,5536.0
51251,Flavigny,51190,51,Marne,Grand Est,170.0
51252,Fleury-la-Rivière,51480,51,Marne,Grand Est,523.0
51253,Florent-en-Argonne,51800,51,Marne,Grand Est,240.0
51254,Fontaine-Denis-Nuisy,51120,51,Marne,Grand Est,235.0
51255,Fontaine-en-Dormois,51800,51,Marne,Grand Est,13.0
51256,Fontaine-sur-Ay,51160,51,Marne,Grand Est,351.0
51258,Forestière,51120,51,Marne,Grand Est,231.0
51259,Francheville,51240,51,Marne,Grand Est,211.0
51260,Fresne,51240,51,Marne,Grand Est,77.0
51261,Fresne-lès-Reims,51110,51,Marne,Grand Est,
51262,Frignicourt,51300,51,Marne,Grand Est,1914.0
51263,Fromentières,51210,51,Marne,Grand Est,384.0
51264,Gault-Soigny,51210,51,Marne,Grand Est,544.0
51265,Gaye,51120,51,Marne,Grand Est,600.0
51266,Germaine,51160,51,Marne,Grand Est,529.0
51267,Germigny,51390,51,Marne,Grand Est,182.0
51268,Germinon,51130,51,Marne,Grand Est,178.0
51269,Giffaumont-Champaubert,51290,51,Marne,Grand Est,273.0
51270,Gigny-Bussy,51290,51,Marne,Grand Est,233.0
51271,Gionges,51130,51,Marne,Grand Est,
51272,Givry-en-Argonne,51330,51,Marne,Grand Est,453.0
51273,Givry-lès-Loisy,51130,51,Marne,Grand Est,76.0
51274,Gizaucourt,51800,51,Marne,Grand Est,118.0
51275,Glannes,51300,51,Marne,Grand Est,192.0
51276,Gourgançon,51230,51,Marne,Grand Est,156.0
51277,Sainte-Marie-du-Lac-Nuisement,51290,51,Marne,Grand Est,270.0
51278,Grandes-Loges,51400,51,Marne,Grand Est,279.0
51279,Granges-sur-Aube,51260,51,Marne,Grand Est,185.0
51280,Gratreuil,51800,51,Marne,Grand Est,28.0
51281,Grauves,51190,51,Marne,Grand Est,632.0
51282,Gueux,51390,51,Marne,Grand Est,1738.0
51283,Hans,51800,51,Marne,Grand Est,152.0
51284,Haussignémont,51300,51,Marne,Grand Est,287.0
51285,Haussimont,51320,51,Marne,Grand Est,145.0
51286,Hauteville,51290,51,Marne,Grand Est,249.0
51287,Hautvillers,51160,51,Marne,Grand Est,713.0
51288,Heiltz-le-Hutier,51300,51,Marne,Grand Est,242.0
51289,Heiltz-le-Maurupt,51340,51,Marne,Grand Est,428.0
51290,Heiltz-l'Évêque,51340,51,Marne,Grand Est,306.0
51291,Hermonville,51220,51,Marne,Grand Est,1448.0
51292,Herpont,51460,51,Marne,Grand Est,141.0
51293,Heutrégiville,51110,51,Marne,Grand Est,450.0
51294,Hourges,51140,51,Marne,Grand Est,82.0
51295,Huiron,51300,51,Marne,Grand Est,304.0
51296,Humbauville,51320,51,Marne,Grand Est,80.0
51298,Igny-Comblizy,51700,51,Marne,Grand Est,415.0
51299,Isles-sur-Suippe,51110,51,Marne,Grand Est,912.0
51300,Isle-sur-Marne,51290,51,Marne,Grand Est,101.0
51301,Isse,51150,51,Marne,Grand Est,123.0
51302,Istres-et-Bury,51190,51,Marne,Grand Est,98.0
51303,Jâlons,51150,51,Marne,Grand Est,571.0
51304,Janvilliers,51210,51,Marne,Grand Est,171.0
51305,Janvry,51390,51,Marne,Grand Est,133.0
51306,Joiselle,51310,51,Marne,Grand Est,103.0
51307,Jonchery-sur-Suippe,51600,51,Marne,Grand Est,225.0
51308,Jonchery-sur-Vesle,51140,51,Marne,Grand Est,1910.0
51309,Jonquery,51700,51,Marne,Grand Est,118.0
51310,Jouy-lès-Reims,51390,51,Marne,Grand Est,222.0
51311,Jussecourt-Minecourt,51340,51,Marne,Grand Est,210.0
51312,Juvigny,51150,51,Marne,Grand Est,953.0
51313,Lachy,51120,51,Marne,Grand Est,336.0
51314,Lagery,51170,51,Marne,Grand Est,220.0
51315,Landricourt,51290,51,Marne,Grand Est,150.0
51316,Larzicourt,51290,51,Marne,Grand Est,284.0
51317,Laval-sur-Tourbe,51600,51,Marne,Grand Est,58.0
51318,Lavannes,51110,51,Marne,Grand Est,608.0
51319,Lenharrée,51230,51,Marne,Grand Est,98.0
51320,Leuvrigny,51700,51,Marne,Grand Est,347.0
51321,Lhéry,51170,51,Marne,Grand Est,86.0
51322,Lignon,51290,51,Marne,Grand Est,127.0
51323,Linthelles,51230,51,Marne,Grand Est,114.0
51324,Linthes,51230,51,Marne,Grand Est,117.0
51325,Lisse-en-Champagne,51300,51,Marne,Grand Est,124.0
51326,Livry-Louvercy,51400,51,Marne,Grand Est,1116.0
51327,Loisy-en-Brie,51130,51,Marne,Grand Est,202.0
51328,Loisy-sur-Marne,51300,51,Marne,Grand Est,1121.0
51329,Loivre,51220,51,Marne,Grand Est,1300.0
51333,Ludes,51500,51,Marne,Grand Est,647.0
51334,Luxémont-et-Villotte,51300,51,Marne,Grand Est,460.0
51336,Maffrécourt,51800,51,Marne,Grand Est,58.0
51337,Magneux,51170,51,Marne,Grand Est,282.0
51338,Mailly-Champagne,51500,51,Marne,Grand Est,678.0
51339,Mairy-sur-Marne,51240,51,Marne,Grand Est,558.0
51340,Maisons-en-Champagne,51300,51,Marne,Grand Est,545.0
51341,Malmy,51800,51,Marne,Grand Est,35.0
51342,Mancy,51530,51,Marne,Grand Est,258.0
51343,Marcilly-sur-Seine,51260,51,Marne,Grand Est,654.0
51344,Mardeuil,51530,51,Marne,Grand Est,1523.0
51345,Mareuil-en-Brie,51270,51,Marne,Grand Est,277.0
51346,Mareuil-le-Port,51700,51,Marne,Grand Est,1184.0
51346,Mareuil-le-Port,51700,51,Marne,Grand Est,1184.0
51348,Marfaux,51170,51,Marne,Grand Est,124.0
51349,Margerie-Hancourt,51290,51,Marne,Grand Est,186.0
51350,Margny,51210,51,Marne,Grand Est,127.0
51351,Marigny,51230,51,Marne,Grand Est,108.0
51352,Marolles,51300,51,Marne,Grand Est,912.0
51353,Marsangis,51260,51,Marne,Grand Est,49.0
51354,Marson,51240,51,Marne,Grand Est,298.0
51355,Massiges,51800,51,Marne,Grand Est,49.0
51356,Matignicourt-Goncourt,51300,51,Marne,Grand Est,150.0
51357,Matougues,51510,51,Marne,Grand Est,606.0
51358,Maurupt-le-Montois,51340,51,Marne,Grand Est,592.0
51359,Mécringes,51210,51,Marne,Grand Est,207.0
51360,Meix-Saint-Epoing,51120,51,Marne,Grand Est,284.0
51361,Meix-Tiercelin,51320,51,Marne,Grand Est,176.0
51362,Merfy,51220,51,Marne,Grand Est,625.0
51363,Merlaut,51300,51,Marne,Grand Est,243.0
51364,Méry-Prémecy,51390,51,Marne,Grand Est,62.0
51365,Mesneux,51370,51,Marne,Grand Est,881.0
51367,Mesnil-sur-Oger,51190,51,Marne,Grand Est,1124.0
51368,Minaucourt-le-Mesnil-lès-Hurlus,51800,51,Marne,Grand Est,53.0
51369,Mœurs-Verdey,51120,51,Marne,Grand Est,327.0
51370,Moiremont,51800,51,Marne,Grand Est,209.0
51371,Moivre,51240,51,Marne,Grand Est,63.0
51372,Moncetz-Longevas,51470,51,Marne,Grand Est,544.0
51373,Moncetz-l'Abbaye,51290,51,Marne,Grand Est,99.0
51374,Mondement-Montgivroux,51120,51,Marne,Grand Est,29.0
51375,Montbré,51500,51,Marne,Grand Est,282.0
51376,Montgenost,51260,51,Marne,Grand Est,157.0
51377,Montépreux,51320,51,Marne,Grand Est,45.0
51378,Monthelon,51530,51,Marne,Grand Est,359.0
51379,Montigny-sur-Vesle,51140,51,Marne,Grand Est,524.0
51380,Montmirail,51210,51,Marne,Grand Est,3648.0
51380,Montmirail,51210,51,Marne,Grand Est,3648.0
51381,Montmort-Lucy,51270,51,Marne,Grand Est,617.0
51381,Montmort-Lucy,51270,51,Marne,Grand Est,617.0
51382,Mont-sur-Courville,51170,51,Marne,Grand Est,131.0
51384,Morangis,51530,51,Marne,Grand Est,396.0
51386,Morsains,51210,51,Marne,Grand Est,136.0
51387,Moslins,51530,51,Marne,Grand Est,311.0
51388,Mourmelon-le-Grand,51400,51,Marne,Grand Est,5132.0
51389,Mourmelon-le-Petit,51400,51,Marne,Grand Est,826.0
51390,Moussy,51530,51,Marne,Grand Est,774.0
51391,Muizon,51140,51,Marne,Grand Est,2225.0
51392,Mutigny,51160,51,Marne,Grand Est,193.0
51393,Nanteuil-la-Forêt,51480,51,Marne,Grand Est,289.0
51395,Nesle-la-Reposte,51120,51,Marne,Grand Est,107.0
51396,Nesle-le-Repons,51700,51,Marne,Grand Est,153.0
51397,Neuville-aux-Bois,51330,51,Marne,Grand Est,145.0
51398,Neuville-aux-Larris,51480,51,Marne,Grand Est,172.0
51399,Neuville-au-Pont,51800,51,Marne,Grand Est,557.0
51402,Neuvy,51310,51,Marne,Grand Est,262.0
51403,Nogent-l'Abbesse,51420,51,Marne,Grand Est,542.0
51404,Noirlieu,51330,51,Marne,Grand Est,112.0
51406,Norrois,51300,51,Marne,Grand Est,150.0
51407,Noue,51310,51,Marne,Grand Est,412.0
51409,Nuisement-sur-Coole,51240,51,Marne,Grand Est,367.0
51410,Œuilly,51480,51,Marne,Grand Est,658.0
51411,Oger,51190,51,Marne,Grand Est,
51412,Ognes,51230,51,Marne,Grand Est,65.0
51413,Oiry,51530,51,Marne,Grand Est,850.0
51414,Olizy,51700,51,Marne,Grand Est,165.0
51415,Omey,51240,51,Marne,Grand Est,211.0
51416,Orbais-l'Abbaye,51270,51,Marne,Grand Est,564.0
51417,Orconte,51300,51,Marne,Grand Est,389.0
51418,Ormes,51370,51,Marne,Grand Est,439.0
51419,Outines,51290,51,Marne,Grand Est,139.0
51420,Outrepont,51300,51,Marne,Grand Est,86.0
51421,Oyes,51120,51,Marne,Grand Est,89.0
51422,Pargny-lès-Reims,51390,51,Marne,Grand Est,472.0
51423,Pargny-sur-Saulx,51340,51,Marne,Grand Est,1876.0
51424,Passavant-en-Argonne,51800,51,Marne,Grand Est,210.0
51425,Passy-Grigny,51700,51,Marne,Grand Est,394.0
51426,Péas,51120,51,Marne,Grand Est,70.0
51428,Petites-Loges,51400,51,Marne,Grand Est,489.0
51429,Pévy,51140,51,Marne,Grand Est,207.0
51430,Pierre-Morains,51130,51,Marne,Grand Est,93.0
51431,Pierry,51530,51,Marne,Grand Est,1207.0
51432,Pleurs,51230,51,Marne,Grand Est,875.0
51433,Plichancourt,51300,51,Marne,Grand Est,247.0
51434,Plivot,51150,51,Marne,Grand Est,769.0
51435,Pocancy,51130,51,Marne,Grand Est,170.0
51436,Pogny,51240,51,Marne,Grand Est,934.0
51437,Poilly,51170,51,Marne,Grand Est,99.0
51438,Poix,51460,51,Marne,Grand Est,72.0
51439,Pomacle,51110,51,Marne,Grand Est,461.0
51440,Pontfaverger-Moronvilliers,51490,51,Marne,Grand Est,1771.0
51441,Ponthion,51300,51,Marne,Grand Est,110.0
51442,Possesse,51330,51,Marne,Grand Est,159.0
51443,Potangis,51260,51,Marne,Grand Est,131.0
51444,Pouillon,51220,51,Marne,Grand Est,502.0
51445,Pourcy,51480,51,Marne,Grand Est,194.0
51446,Pringy,51300,51,Marne,Grand Est,425.0
51447,Prosnes,51400,51,Marne,Grand Est,492.0
51448,Prouilly,51140,51,Marne,Grand Est,564.0
51449,Prunay,51360,51,Marne,Grand Est,1058.0
51450,Puisieulx,51500,51,Marne,Grand Est,423.0
51451,Queudes,51120,51,Marne,Grand Est,102.0
51452,Rapsécourt,51330,51,Marne,Grand Est,37.0
51453,Recy,51520,51,Marne,Grand Est,1061.0
51454,Reims,51100,51,Marne,Grand Est,185576.0
51454,Reims,51100,51,Marne,Grand Est,185576.0
51455,Reims-la-Brûlée,51300,51,Marne,Grand Est,231.0
51456,Remicourt,51330,51,Marne,Grand Est,58.0
51457,Reuil,51480,51,Marne,Grand Est,296.0
51458,Reuves,51120,51,Marne,Grand Est,71.0
51459,Réveillon,51310,51,Marne,Grand Est,107.0
51460,Rieux,51210,51,Marne,Grand Est,203.0
51461,Rilly-la-Montagne,51500,51,Marne,Grand Est,1009.0
51463,Rivières-Henruel,51300,51,Marne,Grand Est,183.0
51464,Romain,51140,51,Marne,Grand Est,333.0
51465,Romery,51480,51,Marne,Grand Est,159.0
51466,Romigny,51170,51,Marne,Grand Est,218.0
51468,Rosnay,51390,51,Marne,Grand Est,363.0
51469,Rouffy,51130,51,Marne,Grand Est,119.0
51470,Rouvroy-Ripont,51800,51,Marne,Grand Est,8.0
51471,Sacy,51500,51,Marne,Grand Est,374.0
51472,Saint-Amand-sur-Fion,51300,51,Marne,Grand Est,1041.0
51473,Saint-Bon,51310,51,Marne,Grand Est,117.0
51474,Saint-Brice-Courcelles,51370,51,Marne,Grand Est,3573.0
51475,Saint-Chéron,51290,51,Marne,Grand Est,63.0
51476,Saint-Étienne-au-Temple,51460,51,Marne,Grand Est,824.0
51477,Saint-Étienne-sur-Suippe,51110,51,Marne,Grand Est,320.0
51478,Saint-Eulien,52100,51,Marne,Grand Est,452.0
51479,Saint-Euphraise-et-Clairizet,51390,51,Marne,Grand Est,239.0
51480,Sainte-Gemme,51700,51,Marne,Grand Est,142.0
51482,Saint-Germain-la-Ville,51240,51,Marne,Grand Est,684.0
51483,Saint-Gibrien,51510,51,Marne,Grand Est,545.0
51484,Saint-Gilles,51170,51,Marne,Grand Est,297.0
51485,Saint-Hilaire-au-Temple,51400,51,Marne,Grand Est,348.0
51486,Saint-Hilaire-le-Grand,51600,51,Marne,Grand Est,367.0
51487,Saint-Hilaire-le-Petit,51490,51,Marne,Grand Est,346.0
51488,Saint-Imoges,51160,51,Marne,Grand Est,345.0
51489,Saint-Jean-devant-Possesse,51330,51,Marne,Grand Est,34.0
51490,Saint-Jean-sur-Moivre,51240,51,Marne,Grand Est,213.0
51491,Saint-Jean-sur-Tourbe,51600,51,Marne,Grand Est,95.0
51492,Saint-Just-Sauvage,51260,51,Marne,Grand Est,1500.0
51493,Saint-Léonard,51500,51,Marne,Grand Est,109.0
51495,Saint-Loup,51120,51,Marne,Grand Est,88.0
51496,Saint-Lumier-en-Champagne,51300,51,Marne,Grand Est,268.0
51497,Saint-Lumier-la-Populeuse,51340,51,Marne,Grand Est,49.0
51498,Saint-Mard-sur-Auve,51800,51,Marne,Grand Est,65.0
51499,Saint-Mard-lès-Rouffy,51130,51,Marne,Grand Est,170.0
51500,Saint-Mard-sur-le-Mont,51330,51,Marne,Grand Est,118.0
51501,Sainte-Marie-à-Py,51600,51,Marne,Grand Est,203.0
51502,Saint-Martin-aux-Champs,51240,51,Marne,Grand Est,104.0
51503,Saint-Martin-l'Heureux,51490,51,Marne,Grand Est,86.0
51504,Saint-Martin-sur-le-Pré,51520,51,Marne,Grand Est,829.0
51505,Saint-Masmes,51490,51,Marne,Grand Est,466.0
51506,Saint-Memmie,51470,51,Marne,Grand Est,5589.0
51507,Sainte-Menehould,51800,51,Marne,Grand Est,4234.0
51508,Saint-Ouen-Domprot,51320,51,Marne,Grand Est,211.0
51509,Saint-Pierre,51510,51,Marne,Grand Est,309.0
51510,Saint-Quentin-les-Marais,51300,51,Marne,Grand Est,141.0
51511,Saint-Quentin-le-Verger,51120,51,Marne,Grand Est,123.0
51512,Saint-Quentin-sur-Coole,51240,51,Marne,Grand Est,105.0
51513,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,51290,51,Marne,Grand Est,524.0
51514,Saint-Remy-sous-Broyes,51120,51,Marne,Grand Est,107.0
51515,Saint-Remy-sur-Bussy,51600,51,Marne,Grand Est,351.0
51516,Saint-Saturnin,51260,51,Marne,Grand Est,59.0
51517,Saint-Souplet-sur-Py,51600,51,Marne,Grand Est,129.0
51518,Saint-Thierry,51220,51,Marne,Grand Est,650.0
51519,Saint-Thomas-en-Argonne,51800,51,Marne,Grand Est,42.0
51520,Saint-Utin,51290,51,Marne,Grand Est,80.0
51521,Saint-Vrain,51340,51,Marne,Grand Est,235.0
51522,Sapignicourt,52100,51,Marne,Grand Est,414.0
51523,Sarcy,51170,51,Marne,Grand Est,258.0
51524,Saron-sur-Aube,51260,51,Marne,Grand Est,310.0
51525,Sarry,51520,51,Marne,Grand Est,2132.0
51526,Saudoy,51120,51,Marne,Grand Est,379.0
51527,Savigny-sur-Ardres,51170,51,Marne,Grand Est,274.0
51528,Scrupt,51340,51,Marne,Grand Est,132.0
51529,Selles,51490,51,Marne,Grand Est,406.0
51530,Sept-Saulx,51400,51,Marne,Grand Est,626.0
